Year,Year ending,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count
2016,June,Melbourne,3051,North Melbourne,B Property and deception offences,B50 Deception,B54 State false information,2
2016,June,Melbourne,3051,North Melbourne,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,1
2016,June,Melbourne,3051,North Melbourne,B Property and deception offences,B50 Deception,B59 Other deception offences,1
2016,June,Melbourne,3051,North Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,30
2016,June,Melbourne,3051,North Melbourne,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,1
2016,June,Melbourne,3051,North Melbourne,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,1
2016,June,Melbourne,3051,North Melbourne,C Drug offences,C30 Drug use and possession,C31 Drug use,4
2016,June,Melbourne,3051,North Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,93
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,7
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,36
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,4
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,54
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,15
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,7
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,1
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D30 Public nuisance offences,D33 Begging,1
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,8
2016,June,Melbourne,3051,North Melbourne,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,2
2016,June,Melbourne,3051,North Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,34
2016,June,Melbourne,3051,North Melbourne,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,6
2016,June,Melbourne,3051,North Melbourne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,2
2016,June,Melbourne,3051,North Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,53
2016,June,Melbourne,3051,North Melbourne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,10
2016,June,Melbourne,3051,North Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,40
2016,June,Melbourne,3051,North Melbourne,F Other offences,F20 Transport regulation offences,F21 Public transport,1
2016,June,Melbourne,3051,North Melbourne,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,2
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,12
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",9
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,2
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,16
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,2
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,2
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,6
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2
2016,June,Melbourne,3052,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,3
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,19
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,1
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,8
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,5
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,10
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,8
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,31
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,2
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,58
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,2
2016,June,Melbourne,3052,Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,42
2016,June,Melbourne,3052,Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,2
2016,June,Melbourne,3052,Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,13
2016,June,Melbourne,3052,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,4
2016,June,Melbourne,3052,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,90
2016,June,Melbourne,3052,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,11
2016,June,Melbourne,3052,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3
2016,June,Melbourne,3052,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,5
2016,June,Melbourne,3052,Melbourne,D Public order and security offences,D30 Public nuisance offences,D33 Begging,1
2016,June,Melbourne,3052,Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,1
2016,June,Melbourne,3052,Melbourne,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1
2016,June,Melbourne,3052,Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,8
2016,June,Melbourne,3052,Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,2
2016,June,Melbourne,3052,Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,2
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,3
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,13
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",2
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,12
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,21
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,4
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1
2016,June,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1
2016,June,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,2
2016,June,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,6
2016,June,Melbourne,3052,Parkville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2
2016,June,Melbourne,3052,Parkville,A Crimes against the person,Other crimes against the person,Other crimes against the person,18
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B10 Arson,B11 Cause damage by fire,4
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B20 Property damage,B21 Criminal damage,74
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B20 Property damage,B22 Graffiti,5
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,7
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,68
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,31
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,42
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,197
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B40 Theft,B43 Steal from a retail store,4
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,83
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,42
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B40 Theft,B46 Fare evasion,1
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B40 Theft,B49 Other theft,154
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,1
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,38
2016,June,Melbourne,3052,Parkville,B Property and deception offences,B50 Deception,B54 State false information,1
2016,June,Melbourne,3052,Parkville,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,1
2016,June,Melbourne,3052,Parkville,C Drug offences,C30 Drug use and possession,C32 Drug possession,24
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,3
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,11
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,3
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,9
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,3
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,6
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,2
2016,June,Melbourne,3052,Parkville,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,6
2016,June,Melbourne,3052,Parkville,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,13
2016,June,Melbourne,3052,Parkville,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,1
2016,June,Melbourne,3052,Parkville,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,24
2016,June,Melbourne,3052,Parkville,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,1
2016,June,Melbourne,3052,Parkville,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,3
2016,June,Melbourne,3052,Parkville,F Other offences,F20 Transport regulation offences,F21 Public transport,1
2016,June,Melbourne,3052,Parkville,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,20
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,52
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",5
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,24
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,45
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,46
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,3
2016,June,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,2
2016,June,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1
2016,June,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,3
2016,June,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,13
2016,June,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,21
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,3
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,5
2016,June,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,7
2016,June,Melbourne,3053,Carlton,A Crimes against the person,Other crimes against the person,Other crimes against the person,29
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B10 Arson,B11 Cause damage by fire,8
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B20 Property damage,B21 Criminal damage,184
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B20 Property damage,B22 Graffiti,11
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,41
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,2
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,183
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,112
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,2
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,98
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,227
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B40 Theft,B43 Steal from a retail store,74
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,147
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,77
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B40 Theft,B49 Other theft,324
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,6
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,326
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B50 Deception,B54 State false information,7
2016,June,Melbourne,3053,Carlton,B Property and deception offences,B50 Deception,B59 Other deception offences,2
2016,June,Melbourne,3053,Carlton,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,22
2016,June,Melbourne,3053,Carlton,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,1
2016,June,Melbourne,3053,Carlton,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,2
2016,June,Melbourne,3053,Carlton,C Drug offences,C30 Drug use and possession,C31 Drug use,1
2016,June,Melbourne,3053,Carlton,C Drug offences,C30 Drug use and possession,C32 Drug possession,115
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,9
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,57
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,5
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,42
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,8
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,2
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,8
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,5
2016,June,Melbourne,3053,Carlton,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,4
2016,June,Melbourne,3053,Carlton,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,32
2016,June,Melbourne,3053,Carlton,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,4
2016,June,Melbourne,3053,Carlton,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1
2016,June,Melbourne,3053,Carlton,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,49
2016,June,Melbourne,3053,Carlton,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,13
2016,June,Melbourne,3053,Carlton,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,15
2016,June,Melbourne,3053,Carlton,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,3
2016,June,Melbourne,3053,Carlton,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,1
2016,June,Melbourne,3054,Carlton North,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,1
2016,June,Melbourne,3054,Carlton North,B Property and deception offences,B20 Property damage,B21 Criminal damage,3
2016,June,Melbourne,3054,Carlton North,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,2
2016,June,Melbourne,3054,Carlton North,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,3
2016,June,Melbourne,3054,Carlton North,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,2
2016,June,Melbourne,3054,Carlton North,B Property and deception offences,B40 Theft,B49 Other theft,7
2016,June,Melbourne,3054,Carlton North,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,1
2016,June,Melbourne,3054,Carlton North,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,1
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,4
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,1
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,11
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,1
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,1
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,2
2016,June,Melbourne,3141,South Yarra,A Crimes against the person,Other crimes against the person,Other crimes against the person,5
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B20 Property damage,B21 Criminal damage,20
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,3
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,42
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,6
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,25
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,86
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,18
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,1
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B40 Theft,B49 Other theft,22
2016,June,Melbourne,3141,South Yarra,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,10
2016,June,Melbourne,3141,South Yarra,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,2
2016,June,Melbourne,3141,South Yarra,C Drug offences,C30 Drug use and possession,C32 Drug possession,8
2016,June,Melbourne,3141,South Yarra,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,4
2016,June,Melbourne,3141,South Yarra,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,3
2016,June,Melbourne,3141,South Yarra,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,18
2016,June,Melbourne,3141,South Yarra,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,5
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,3
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,2
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,1
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,2
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,1
2016,June,Melbourne,3207,Port Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,2
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,2
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,11
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,1
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,1
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,1
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,19
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,11
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,24
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,1
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,5
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,8
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,35
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,2
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,137
2016,June,Melbourne,3207,Port Melbourne,B Property and deception offences,B50 Deception,B59 Other deception offences,1
2016,June,Melbourne,3207,Port Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,1
2016,June,Melbourne,3207,Port Melbourne,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,2
2016,June,Melbourne,3207,Port Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,27
2016,June,Melbourne,3207,Port Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,4
2016,June,Melbourne,3207,Port Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,10
2016,June,Melbourne,3207,Port Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1
2016,June,Melbourne,3207,Port Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,2
2016,June,Melbourne,3207,Port Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,2
2016,June,Melbourne,3207,Port Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,1
2016,June,Melbourne,3207,Port Melbourne,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,1
2016,June,Melbourne,3207,Port Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,3
2016,June,Melbourne,3207,Port Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,2
2015,June,Melbourne,3000,Carlton,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,1
2015,June,Melbourne,3000,Carlton,A Crimes against the person,Other crimes against the person,Other crimes against the person,2
2015,June,Melbourne,3000,Carlton,B Property and deception offences,B20 Property damage,B21 Criminal damage,1
2015,June,Melbourne,3000,Carlton,B Property and deception offences,B20 Property damage,B22 Graffiti,1
2015,June,Melbourne,3000,Carlton,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,2
2015,June,Melbourne,3000,Carlton,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,1
2015,June,Melbourne,3000,Carlton,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,1
2015,June,Melbourne,3000,Carlton,B Property and deception offences,B40 Theft,B49 Other theft,2
2015,June,Melbourne,3000,Carlton,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,3
2015,June,Melbourne,3000,Carlton,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,1
2015,June,Melbourne,3000,Carlton,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,55
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,451
