Block Id,Census Year,Clue Small Area,Commercial Accommodation,Common Area,Community Use,Educational Research,Entertainment Recreation Indoor,Equipment Installation,Hospital Clinic,House Townhouse,Institutional Accommodation,Manufacturing,Office,Park Reserve,Parking Commercial Covered,Parking Commercial Uncovered,Parking Private Covered,Parking Private Uncovered,Performances Conferences Ceremonies,Private Outdoor Space,Public Display Area,Residential Apartment,Retail Cars,Retail Shop,Retail Showroom,Retail Stall,Sports And Recreation Outdoor,Square Promenade,Storage,Student Accommodation,Total Jobs In Block,Transport,Transport Storage Uncovered,Unoccupied Under Construction,Unoccupied Under Demolition Condemned,Unoccupied Under Renovation,Unoccupied Undeveloped Site,Unoccupied Unused,Wholesale,Workshop Studio
515,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2004,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
519,2004,Kensington,0,0,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
520,2004,Kensington,0,,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
523,2004,Kensington,0,0,0,,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,36,0,0,0,0,,0,0,0,0
525,2004,Kensington,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,
528,2004,Kensington,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
534,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
541,2004,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0
544,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
546,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
550,2004,Kensington,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,2004,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
557,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2004,Kensington,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0
563,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
564,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
565,2004,Kensington,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,2004,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
601,2004,East Melbourne,,0,0,,0,0,,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
603,2004,East Melbourne,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,8,0,0,0,0,0,0,,0,0
607,2004,East Melbourne,,0,0,0,,0,143,0,0,0,628,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0
609,2004,East Melbourne,,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
611,2004,East Melbourne,0,,0,,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,23,0,0,0,0,0,0,0,0,0
612,2004,East Melbourne,,0,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,24,0,0,0,0,,0,0,0,0
613,2004,East Melbourne,0,0,0,0,,0,38,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,,0,0,0,0
614,2004,East Melbourne,,0,0,0,0,,710,0,0,0,22,0,,0,,0,,0,0,,0,,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0
620,2004,East Melbourne,0,0,0,0,,,535,0,0,0,292,0,,0,,0,,0,0,,0,,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0
621,2004,East Melbourne,0,0,0,39,,,32,,0,0,1587,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1685,0,0,,0,,0,,0,0
642,2004,East Melbourne,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0
643,2004,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
644,2004,East Melbourne,0,0,0,0,24,0,0,0,,0,2272,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,2473,0,0,0,0,0,0,0,0,0
645,2004,East Melbourne,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0
649,2004,East Melbourne,0,,0,0,0,0,0,,0,0,38,,0,0,0,0,136,,0,0,0,,0,0,0,0,,0,174,0,0,0,0,,0,0,0,0
650,2004,East Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,93,0,0,0,0,0,0,0,0,0
651,2004,East Melbourne,,0,0,0,,,,0,0,0,122,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2234,0,0,0,0,,0,0,0,0
653,2004,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
661,2004,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
710,2004,Melbourne (Remainder),,0,0,,47,0,,0,0,0,145,0,0,0,,0,0,0,0,,0,62,0,0,0,0,0,0,353,0,0,0,0,0,0,,0,0
720,2004,Melbourne (Remainder),0,0,0,0,,,120,0,0,0,738,0,0,0,0,0,0,0,0,,0,43,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,0
732,2004,Southbank,0,0,0,0,,,,0,0,0,31,0,0,,0,,0,0,0,0,0,11,,0,0,0,,0,74,0,0,0,0,0,0,0,0,
734,2004,Southbank,0,0,0,,0,55,0,0,0,0,119,0,0,,,0,0,0,0,,0,67,0,0,0,0,,0,296,0,0,0,0,0,0,0,0,0
736,2004,Southbank,0,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,115,0,0,0,0,0,0,0,,0
739,2004,Southbank,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,,0,0
740,2004,Southbank,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,38,0,0,0,0,0,,0,0,0
741,2004,Southbank,0,0,0,0,,,0,0,0,0,213,0,0,0,0,,,0,,,0,30,0,0,0,,0,0,319,0,0,0,0,0,0,0,0,0
744,2004,Southbank,0,,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,128,0,0,0,0,,0,0,0,0
745,2004,Southbank,0,,0,0,0,0,0,0,0,0,14,,,0,0,0,0,0,0,,,0,0,0,0,0,,0,151,0,0,0,0,0,0,0,0,
748,2004,Southbank,,0,0,0,21,0,0,0,0,0,1617,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,,0,0,0,
749,2004,Southbank,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
774,2004,Port Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,73,0,0,0,0,0,0,,0,
779,2004,Port Melbourne,0,,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,380,0,0,0,0,0,0,,0,
782,2004,Port Melbourne,0,,0,0,0,,0,0,0,155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,,,
784,2004,Port Melbourne,0,0,0,,,0,0,0,0,,491,0,0,0,0,,0,,0,0,0,0,0,0,0,0,21,0,550,0,0,0,0,0,0,0,,
787,2004,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
791,2004,Port Melbourne,0,0,0,,0,0,0,0,0,803,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1267,0,,0,0,0,0,,0,31
794,2004,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
802,2004,Southbank,0,0,0,0,,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,,45,,0,0,,,0,328,0,0,,0,0,0,0,0,
803,2004,Southbank,,,0,0,5136,0,0,0,0,0,,0,,0,0,0,,,0,0,0,407,0,0,0,,,0,9805,0,0,0,0,,0,0,0,0
809,2004,Southbank,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
811,2004,Southbank,0,0,0,,,,0,0,0,0,471,0,0,0,0,,,0,0,0,0,,0,0,0,0,,0,517,0,0,0,0,0,0,0,0,0
813,2004,Southbank,0,,0,,0,0,,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,,,0,0
853,2004,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2004,Melbourne (Remainder),0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0
867,2004,South Yarra,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
868,2004,South Yarra,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
904,2004,Parkville,,0,0,,0,,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,,0,0
905,2004,Parkville,,0,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
908,2004,Parkville,0,,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,29,0,0,0,0,0,0,0,0,0
911,2004,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,2004,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,2004,Parkville,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
923,2004,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,2004,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
929,2004,Parkville,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0
931,2004,Parkville,0,0,0,0,175,0,3647,0,,0,53,,,0,0,0,0,,0,0,0,30,0,0,247,0,0,0,4164,,0,0,0,0,,0,0,0
1002,2004,West Melbourne (Industrial),0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,107,0,107,0,0,0,,0,0,0
1005,2004,West Melbourne (Industrial),0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,40,0,110,0,35,0,0,0,0,0,,
1007,2004,West Melbourne (Industrial),0,0,0,0,0,,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,99,0,646,,436,0,0,0,,0,0,
1009,2004,West Melbourne (Industrial),0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,420,,277,0,0,0,,0,0,
1013,2004,West Melbourne (Industrial),0,,0,0,0,0,0,0,0,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,70,0,0,0,0,0,0,,0,0
1101,2004,Docklands,,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,91,,0,,0,,0,,0,0
1108,2004,Docklands,0,,0,,56,,,0,0,0,898,,,0,0,,0,,0,0,0,36,,0,0,0,,0,1064,,0,,0,0,,,0,0
1110,2004,Docklands,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,
1111,2004,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2003,Melbourne (CBD),0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
4,2003,Melbourne (CBD),0,,0,0,77,0,0,0,0,0,609,0,0,0,0,0,0,,0,0,0,30,0,,0,0,,0,1174,,0,0,0,,0,,,0
13,2003,Melbourne (CBD),0,0,0,0,38,,,0,0,0,1552,0,,0,0,0,0,0,,,0,35,0,0,0,0,,0,1673,0,0,0,0,,0,0,,0
26,2003,Melbourne (CBD),,0,0,0,98,0,53,0,0,0,2291,0,9,0,,0,,0,0,0,0,87,0,0,0,,0,0,2777,0,0,0,0,,0,0,0,
27,2003,Melbourne (CBD),474,0,0,0,205,0,25,0,0,0,5319,0,,0,0,,32,0,0,,0,190,,0,0,0,0,0,6269,0,0,0,0,,0,0,0,
34,2003,Melbourne (CBD),0,0,0,0,46,0,38,0,0,0,6011,0,,0,,0,0,0,0,,0,165,0,,0,0,0,0,6281,0,0,0,0,0,0,0,,12
35,2003,Melbourne (CBD),175,0,0,,241,0,98,0,0,7,777,0,0,0,0,0,,0,0,0,0,904,0,3,0,0,3,0,2568,0,0,0,0,,0,0,84,208
37,2003,Melbourne (CBD),,0,0,0,68,0,86,0,0,0,5594,0,,0,,0,34,0,0,0,0,98,0,0,0,,0,0,6038,0,0,0,0,,0,0,0,10
41,2003,Melbourne (CBD),,0,0,0,83,,0,0,0,0,1556,0,0,0,0,,19,0,0,,0,22,0,0,0,0,,0,1780,0,0,0,,0,0,,0,
43,2003,Melbourne (CBD),,0,0,,178,0,0,0,0,0,4715,0,,0,0,0,0,0,0,0,0,41,0,0,0,0,,0,5013,0,0,0,0,0,,0,0,0
52,2003,Melbourne (CBD),0,0,0,0,,,0,0,0,0,3508,0,7,,0,0,0,0,0,,0,61,0,0,0,0,,0,3583,0,0,0,0,,0,0,0,0
54,2003,Melbourne (CBD),0,0,0,0,131,,,0,0,0,849,0,,0,0,0,0,0,0,0,0,263,,,0,0,34,0,1351,0,0,,0,,0,0,0,
56,2003,Melbourne (CBD),0,0,0,0,372,0,0,0,0,0,1171,0,,0,,0,,,0,,0,723,0,,0,0,0,0,2302,0,0,0,0,,0,0,0,
57,2003,Melbourne (CBD),,0,0,,498,0,10,0,0,0,252,0,,0,,0,50,,0,0,0,235,0,0,0,0,0,0,1139,0,0,0,0,,0,0,0,
63,2003,Melbourne (CBD),0,0,0,0,29,0,0,0,0,0,446,0,0,0,0,0,164,0,0,0,0,15,0,,0,0,,,655,0,0,,0,0,0,0,0,0
65,2003,Melbourne (CBD),,0,0,0,147,,0,0,0,0,248,0,,0,0,0,0,0,0,0,0,1631,0,0,0,0,1,0,2039,0,0,,0,,0,0,0,
66,2003,Melbourne (CBD),,0,0,,357,0,6,0,0,0,62,0,,0,,,25,,,0,0,227,0,0,0,0,0,0,707,0,0,0,0,0,,0,,0
72,2003,Melbourne (CBD),0,0,0,,96,0,0,0,,0,1683,0,,0,0,,,0,0,,0,22,0,,0,0,0,0,2206,0,0,0,0,,0,0,0,0
76,2003,Melbourne (CBD),0,,0,0,,0,9,0,0,0,11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,25,0,0,,0,,0,0,0,
81,2003,Melbourne (CBD),12,0,0,,44,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,10,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0
86,2003,Melbourne (CBD),0,0,,0,0,,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,401,0,0,0,0,0,0,0,0,0
87,2003,Melbourne (CBD),0,0,0,0,67,0,,0,0,0,2785,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2889,0,0,0,,0,,0,0,
93,2003,Melbourne (CBD),0,0,0,18,,,0,0,0,0,1280,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,1350,0,0,,0,,,,,0
94,2003,Melbourne (CBD),0,0,0,,28,0,0,0,0,,3157,0,,0,,0,,0,0,,0,44,0,0,0,0,0,0,3292,0,0,0,0,,0,0,0,0
101,2003,West Melbourne (Residential),0,0,0,,18,,0,0,0,,1144,0,0,,,0,,0,0,0,0,,0,0,0,0,,0,1238,0,0,0,0,0,,,0,
105,2003,Melbourne (CBD),,0,0,264,18,,,0,0,,122,0,0,,,0,0,0,0,0,0,50,0,0,0,0,,0,506,,0,0,0,0,0,0,0,0
203,2003,Carlton,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
207,2003,Carlton,0,0,0,0,59,,,0,,0,89,0,,0,,0,0,0,0,0,0,94,0,0,0,0,,0,247,0,0,0,0,0,0,0,0,0
211,2003,Carlton,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
214,2003,Carlton,,0,0,,,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,29,0,0,0,0,0,0,62,0,0,,0,0,0,,0,
215,2003,Carlton,0,0,0,0,23,0,,0,0,0,40,0,0,0,,0,0,0,0,0,0,26,0,0,0,0,,0,96,0,0,0,0,0,0,,0,0
224,2003,Carlton,0,0,0,0,,0,,0,0,0,29,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,,0,94,0,0,0,0,0,,0,0,
226,2003,Carlton,0,,0,0,27,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
230,2003,Carlton,0,0,,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,20,0,0,0,,0,0,0,0,
234,2003,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,21,0,0,0,0,0,0,0,,16
235,2003,Carlton,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
237,2003,Carlton,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2003,Carlton,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
248,2003,Carlton,,0,0,,,0,,0,0,0,57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,109,0,0,0,0,0,0,,0,
249,2003,Carlton,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,
251,2003,Carlton,0,0,0,,0,0,63,0,0,0,640,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0
255,2003,Carlton,0,0,0,0,49,0,,0,0,0,461,0,0,0,0,,,0,0,0,0,46,0,0,0,0,0,0,641,0,0,,0,0,0,,0,38
261,2003,Carlton,0,0,0,,0,0,0,0,0,0,140,0,0,0,0,0,,0,0,0,22,44,0,0,0,0,0,0,287,0,0,0,0,0,0,0,,19
264,2003,Carlton,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,13,0,0,,0,0,,0,0,0
270,2003,Parkville,0,,0,,83,,0,,0,0,,0,0,0,,0,0,,0,0,0,170,0,0,,0,,0,5064,0,0,0,0,0,0,,0,0
303,2003,North Melbourne,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,,0,0
305,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2003,North Melbourne,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,,0,0
316,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
319,2003,North Melbourne,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,290,0,0,0,0,0,0,0,,
320,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
322,2003,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,15
323,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,148,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,208,0,0,0,0,0,0,0,,
324,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,153,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,,0,0
331,2003,North Melbourne,0,0,0,0,0,0,,0,0,,19,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,67,0,0,0,0,0,,0,0,25
338,2003,North Melbourne,0,0,0,0,0,0,0,,0,64,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,90,0,0,0,0,0,0,,0,
342,2003,North Melbourne,0,0,0,0,0,13,0,0,0,0,125,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,167,0,0,0,0,0,0,,0,
343,2003,North Melbourne,0,0,0,,0,0,0,0,0,,89,0,0,0,0,0,,0,0,,0,19,0,0,0,0,1,0,141,0,0,0,0,0,0,,,
344,2003,North Melbourne,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,81,0,0,0,0,,0,0,0,0
345,2003,North Melbourne,0,0,0,0,79,,14,0,0,,141,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,7,0,369,0,0,0,0,0,0,0,,
346,2003,North Melbourne,,0,0,0,,0,0,0,0,,58,0,0,0,,0,0,0,0,0,0,54,0,0,0,0,,0,117,0,0,0,0,,0,0,0,0
349,2003,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
350,2003,North Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2003,North Melbourne,,0,0,0,,0,,0,,0,,0,0,0,,0,0,0,0,0,0,13,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0
360,2003,North Melbourne,0,0,0,0,34,0,0,0,0,,22,0,0,0,0,0,,,0,0,0,10,0,0,0,0,,0,97,0,0,0,0,0,0,,14,0
363,2003,North Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,,
364,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,70,0,0,0,,0,0,,0,,,24,0,0,0,0,,0,98,0,0,0,0,0,0,0,0,
365,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
366,2003,North Melbourne,,,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,
367,2003,North Melbourne,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,,0,0
369,2003,North Melbourne,,0,0,0,,0,,0,0,0,38,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,0,81,0,0,0,0,,0,,0,
370,2003,North Melbourne,0,0,0,0,0,,0,0,0,0,37,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,49,0,0,0,0,0,0,,0,
371,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,,0,0
372,2003,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
